lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01031926,Wiltshire 010F,11,11,21,15,24,18,16,17,16,30,14,25,21,14,19,20,23,17,16,5,10,10,12,13,29,19,22,22,19,18,26,28,21,20,20,19,17,21,25,23,14,9,15,21,21,16,15,20,15,14,20,19,17,21,27,22,26,23,22,19,28,23,24,16,13,19,21,16,13,22,13,10,9,15,10,11,10,10,4,16,11,9,15,7,6,8,4,4,5,1
E01031927,Wiltshire 010G,7,13,15,14,18,15,16,12,13,17,8,10,14,13,12,7,9,22,13,10,6,9,14,11,8,8,8,17,14,14,11,12,14,4,15,17,14,15,12,8,15,18,14,8,7,17,12,13,17,20,23,20,18,12,10,16,19,27,15,21,19,29,14,21,12,23,14,24,17,9,12,13,21,26,15,16,19,23,18,10,11,17,10,7,5,7,5,4,5,1
E01031928,Wiltshire 011F,18,15,11,17,16,15,17,7,18,16,15,7,8,11,14,5,11,8,9,16,14,21,8,23,16,16,15,13,14,17,19,13,16,14,20,13,18,10,13,13,21,12,16,18,8,14,7,11,10,23,20,22,24,15,17,11,22,18,16,17,19,23,16,14,14,8,21,12,17,21,11,18,13,12,14,11,12,6,3,4,14,11,9,12,6,4,10,4,0,6
E01031929,Wiltshire 017D,11,11,9,20,9,10,13,13,11,14,8,10,15,15,14,14,24,14,8,10,9,5,7,10,12,8,12,6,9,8,7,5,16,12,13,13,8,12,10,11,12,11,16,14,16,20,16,17,14,23,30,15,12,31,18,27,22,15,16,29,17,17,20,20,23,16,14,24,16,22,16,22,24,18,21,14,22,19,13,17,9,15,4,15,9,7,6,5,1,7
E01031930,Wiltshire 017E,17,32,25,28,30,28,22,30,30,29,30,18,22,17,17,9,12,17,21,7,14,13,15,20,24,24,20,14,32,29,22,29,22,38,39,37,27,22,22,31,24,24,30,11,17,11,12,10,13,18,13,19,16,14,8,12,17,9,11,14,12,11,14,11,10,13,7,9,8,3,5,7,3,4,4,5,8,4,1,2,7,0,2,2,0,1,0,0,3,1
E01031931,Wiltshire 018A,13,19,26,21,21,23,25,19,23,32,15,27,17,17,27,14,20,20,16,11,5,6,12,21,18,25,23,17,17,16,28,17,21,17,17,26,21,20,18,18,17,19,25,21,23,20,24,33,32,26,21,31,30,31,28,33,25,29,28,23,28,36,21,16,19,17,18,23,25,16,22,26,33,29,32,24,22,31,26,11,13,24,15,16,14,11,10,8,6,9
E01031932,Wiltshire 018B,9,13,21,13,18,11,18,16,18,17,18,19,14,17,11,14,19,18,11,2,11,9,7,13,13,7,16,12,10,12,17,9,11,10,19,19,17,24,19,12,17,12,15,12,22,15,25,26,12,19,20,26,19,9,22,16,12,19,22,30,23,23,22,31,18,23,20,21,32,32,25,25,25,36,29,26,20,14,12,10,20,13,12,14,20,13,11,12,8,9
E01031933,Wiltshire 018C,22,22,30,23,32,26,25,27,39,30,20,28,22,29,21,25,19,24,27,12,24,15,8,19,19,22,20,18,23,20,26,17,18,25,26,21,43,29,24,25,23,20,20,24,23,17,32,28,25,22,13,23,26,25,27,15,31,14,19,22,20,20,20,12,13,13,18,13,12,15,17,17,12,18,20,29,13,19,7,8,9,17,7,5,7,9,8,4,3,3
E01031934,Wiltshire 001B,12,14,19,15,21,27,25,16,19,20,19,21,24,19,19,20,15,20,20,14,6,17,15,18,15,21,18,19,9,16,16,17,18,17,18,16,18,18,26,16,21,13,26,15,23,22,24,31,27,25,32,32,22,20,43,24,33,37,27,34,27,26,30,26,33,24,37,29,34,21,21,27,36,37,22,19,21,27,23,10,12,14,15,14,14,11,8,3,6,8
E01031935,Wiltshire 001C,10,10,9,13,11,14,15,17,16,22,7,19,20,10,12,21,12,25,13,11,9,10,17,17,7,13,6,16,11,14,12,8,17,17,10,11,12,14,21,16,17,17,15,16,18,25,24,30,26,25,37,25,24,32,39,38,29,37,26,34,40,23,34,18,28,24,29,23,26,35,25,26,26,40,30,20,19,23,17,8,15,17,8,15,7,9,7,9,7,2
E01031936,Wiltshire 001D,19,16,11,15,12,22,12,17,19,20,19,16,17,18,12,11,15,21,17,12,12,8,13,10,17,20,18,20,10,22,15,17,20,27,9,12,13,20,10,11,14,13,11,18,11,16,14,16,16,28,17,18,21,26,22,16,29,19,25,23,25,20,20,24,21,21,18,11,18,18,14,24,19,12,17,19,10,15,10,5,7,15,9,4,10,3,10,4,5,2
E01031937,Wiltshire 013C,6,7,8,11,12,13,15,6,9,7,11,16,8,13,12,16,12,12,10,0,5,5,8,8,9,4,9,9,3,9,7,14,3,8,6,17,14,11,8,7,11,11,11,6,9,16,8,8,18,16,13,19,22,21,31,18,24,21,25,20,21,18,20,24,21,15,17,17,8,17,26,18,16,15,10,16,11,11,6,12,6,10,9,18,3,9,3,9,3,5
E01031938,Wiltshire 013D,15,11,14,15,16,15,20,15,26,16,16,19,25,14,16,21,19,14,19,10,11,9,15,15,15,14,11,16,18,24,13,19,22,18,14,19,15,12,12,18,16,13,19,21,20,17,32,29,16,31,24,32,19,33,28,30,35,35,33,19,25,18,19,18,13,24,16,17,19,12,17,17,22,19,19,13,18,14,9,10,9,8,6,4,7,4,4,2,0,2
E01031939,Wiltshire 008A,20,15,23,22,24,26,35,23,34,31,34,30,19,23,43,30,28,26,30,16,14,12,18,12,17,13,18,11,9,19,21,21,19,19,22,21,16,15,22,37,24,34,21,24,30,35,32,33,40,43,38,54,42,46,49,45,45,39,44,44,33,42,41,32,24,33,37,36,31,32,34,24,30,43,32,23,26,19,17,23,23,19,14,22,14,7,10,9,1,3
E01031940,Wiltshire 008B,20,20,16,20,20,18,31,26,29,17,34,16,23,37,26,17,34,27,19,6,11,10,15,21,13,19,15,16,22,13,17,18,18,16,22,16,14,15,17,20,18,26,32,32,31,26,41,31,35,43,44,33,35,30,31,37,42,36,35,33,37,45,41,38,40,26,31,30,38,22,27,23,31,35,36,18,25,36,29,21,16,17,13,13,8,11,15,10,8,5
E01031941,Wiltshire 018D,14,13,21,12,14,17,22,10,14,22,16,30,27,24,20,20,13,15,16,10,11,19,21,15,17,14,24,9,16,18,15,22,20,15,15,14,9,15,17,22,19,20,13,23,14,25,21,32,18,30,30,35,19,29,35,33,31,33,16,33,25,25,24,15,19,25,18,27,27,23,19,24,25,27,27,21,22,17,12,17,23,11,6,13,11,9,19,7,10,6
E01031942,Wiltshire 018E,11,9,14,14,10,6,8,12,18,17,21,15,18,22,21,9,19,18,13,10,11,11,7,14,13,10,8,15,11,17,15,8,11,10,17,13,16,12,12,9,12,8,11,13,14,11,19,17,18,24,29,15,21,24,23,19,23,22,27,29,31,22,16,11,19,12,14,18,17,25,23,16,22,22,11,12,16,16,10,15,5,8,12,10,1,6,4,7,3,5
E01031944,Wiltshire 007B,2,5,10,10,9,6,10,6,9,11,7,9,10,17,7,14,13,6,10,4,7,5,7,5,9,10,10,10,12,13,5,10,14,11,11,11,5,11,9,7,13,12,14,13,7,12,11,8,16,21,19,18,15,17,29,29,26,19,24,27,20,26,16,15,19,13,14,17,18,16,7,24,14,11,10,9,13,14,6,9,6,4,9,7,8,6,5,1,2,0
E01031946,Wiltshire 007D,38,35,34,40,35,39,36,33,28,32,32,35,20,29,17,17,22,378,138,205,145,170,144,139,139,120,125,109,89,103,74,79,69,55,68,70,45,69,53,52,28,31,30,12,17,21,11,13,21,12,11,10,17,10,8,6,9,5,12,6,11,2,3,4,3,2,3,2,1,5,3,0,4,6,5,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0
E01031947,Wiltshire 002B,23,14,12,14,17,14,18,17,25,18,21,20,27,16,20,16,31,13,31,15,13,21,18,21,9,10,13,23,22,25,11,22,19,19,16,14,30,18,18,12,15,21,15,16,20,17,22,21,24,22,19,23,29,26,29,24,32,22,19,16,16,15,16,18,16,18,21,13,17,13,14,26,16,18,20,18,22,21,21,19,13,12,8,16,6,7,9,8,12,8
E01031948,Wiltshire 002C,27,44,33,35,32,52,35,39,41,57,31,44,34,35,35,29,37,28,45,42,32,31,28,23,26,23,29,14,29,36,37,37,40,34,42,34,47,38,43,39,47,26,32,38,39,30,43,32,38,45,35,30,38,34,36,45,36,30,24,32,36,34,29,41,18,27,24,23,16,24,21,20,17,15,21,14,18,16,9,16,11,12,10,17,10,9,3,4,10,4
E01031949,Wiltshire 002D,11,5,9,11,10,17,7,15,21,24,24,14,28,20,25,27,16,25,14,16,14,10,7,16,17,17,14,13,26,21,32,24,18,13,18,19,19,10,14,22,18,18,14,23,21,30,21,28,27,39,25,29,35,38,25,29,34,40,44,24,26,22,23,31,19,30,28,20,22,28,25,29,23,27,26,13,22,16,18,13,13,17,14,10,7,11,5,3,7,7
E01031950,Wiltshire 008C,12,14,14,6,15,9,7,18,19,17,17,20,19,22,15,16,13,14,9,10,9,7,12,5,5,8,16,14,13,9,6,10,10,6,8,11,18,11,15,24,26,14,10,22,16,10,23,24,20,17,27,28,23,34,29,24,28,25,25,22,36,28,24,17,20,17,18,9,15,19,18,18,20,16,22,21,17,13,13,6,7,8,10,3,5,4,5,6,2,0
E01031951,Wiltshire 008D,8,9,9,9,10,11,8,8,4,17,13,16,17,17,15,14,12,17,23,18,23,33,28,25,21,17,13,17,6,6,13,17,14,23,9,7,12,18,13,5,14,5,17,10,17,19,13,17,24,25,24,20,18,26,24,14,19,26,21,22,17,19,16,12,10,17,19,9,18,15,21,17,20,15,16,10,17,8,17,9,7,6,10,5,3,4,6,2,6,3
E01031952,Wiltshire 018F,24,25,24,32,28,24,19,18,26,24,32,22,27,29,22,20,38,29,15,12,22,14,23,27,26,24,29,29,19,27,32,38,35,30,25,26,38,36,20,37,23,30,33,30,28,21,28,27,31,40,31,38,31,31,41,35,39,44,28,36,31,28,32,32,29,22,24,30,37,27,28,19,23,39,26,24,20,23,19,19,13,19,10,9,15,10,10,7,5,5
E01031955,Wiltshire 003B,6,4,6,6,8,12,10,16,18,17,21,16,18,15,17,14,15,17,9,12,17,9,15,12,14,14,10,7,12,9,11,7,12,19,11,11,8,15,11,14,9,22,17,17,26,20,17,28,25,21,26,34,17,24,35,38,35,23,27,28,28,31,27,24,21,21,20,23,11,14,19,20,23,28,27,15,24,15,13,20,8,17,19,16,18,13,17,9,8,7
E01031956,Wiltshire 003C,12,15,16,18,11,14,10,7,13,16,13,13,11,19,20,19,17,18,8,11,17,17,26,14,19,21,11,12,14,21,12,15,10,12,15,18,18,15,15,10,18,19,15,15,15,18,20,21,17,22,19,22,18,22,19,17,36,26,19,26,16,14,8,20,16,20,15,5,15,15,10,12,9,21,10,7,16,11,15,7,19,9,6,12,8,12,6,10,5,9
E01031957,Wiltshire 005A,6,12,11,16,16,16,12,15,23,19,18,15,22,28,24,16,25,19,16,9,9,6,11,3,6,11,12,7,12,11,8,11,15,17,7,13,11,8,13,16,22,18,17,21,18,24,18,36,32,19,22,31,30,20,28,35,23,26,39,26,21,29,22,14,15,22,12,19,13,18,17,22,21,17,23,13,27,12,13,11,8,11,11,5,5,6,3,0,4,6
E01031958,Wiltshire 005B,11,12,9,14,7,12,19,8,12,20,19,14,18,17,8,13,18,18,18,3,5,12,8,8,12,11,13,3,9,8,11,10,3,13,14,11,8,8,8,13,21,19,19,13,14,20,23,14,22,30,24,25,26,20,25,27,25,21,30,33,22,24,26,27,18,14,19,14,18,18,20,23,19,24,24,10,21,18,18,7,7,12,13,9,9,6,10,4,5,6
E01031959,Wiltshire 005C,13,17,15,17,14,15,20,16,19,15,15,23,28,24,21,33,13,30,16,9,13,4,11,8,21,16,23,16,19,15,15,25,16,17,13,14,21,14,21,12,21,17,18,16,28,23,30,27,30,37,28,31,21,31,25,36,36,22,26,34,35,20,27,23,27,27,23,24,30,16,23,27,27,14,29,26,24,21,30,15,19,16,17,18,14,19,11,18,10,13
E01031960,Wiltshire 005D,17,29,24,14,29,23,20,29,26,19,20,19,31,16,18,15,13,14,12,7,7,11,7,15,16,18,17,15,10,19,23,19,29,22,28,41,17,21,27,27,25,17,16,18,22,20,15,23,17,16,19,14,14,18,22,24,20,17,24,20,22,18,13,8,15,15,13,20,15,9,17,15,15,18,20,10,17,11,13,8,7,8,6,1,8,4,3,2,7,2
E01031961,Wiltshire 007E,7,8,11,9,9,16,13,7,15,13,14,17,10,14,10,25,11,20,10,15,6,14,13,10,10,11,6,13,8,13,14,11,10,12,17,13,17,9,16,13,20,16,15,21,8,22,18,17,24,15,15,21,25,35,27,35,29,35,27,21,20,12,15,12,27,19,25,13,22,15,19,18,15,27,26,17,12,15,18,15,13,8,14,10,8,6,6,7,2,1
E01031962,Wiltshire 003D,5,3,7,12,11,11,8,12,17,10,21,12,12,14,20,25,10,14,14,10,8,14,13,14,17,11,7,3,4,7,4,6,6,13,4,12,13,11,12,8,10,6,15,12,16,16,20,17,20,23,24,31,28,32,29,30,24,35,27,33,27,25,31,18,18,16,17,23,15,20,16,20,30,26,22,21,18,12,14,9,13,11,9,15,14,9,12,7,6,8
E01031963,Wiltshire 006A,16,31,11,32,23,33,23,34,33,28,37,32,27,29,30,37,30,30,27,19,20,23,20,20,14,19,23,33,21,29,42,27,19,35,34,29,40,25,28,35,25,27,25,31,22,26,33,23,31,35,28,30,26,20,32,26,23,29,26,21,33,19,23,15,20,17,17,18,26,27,21,22,25,20,23,12,19,22,8,18,19,6,10,9,13,10,7,6,5,3
E01031964,Wiltshire 006B,13,16,21,14,22,18,21,25,15,17,22,18,20,13,20,17,14,19,12,14,13,18,20,16,25,22,24,28,18,26,15,18,28,23,26,23,21,16,28,20,36,15,29,24,24,22,22,19,21,31,25,14,26,24,28,29,37,39,24,32,41,21,24,19,32,27,23,25,26,35,20,24,26,27,33,14,21,19,23,18,27,12,14,11,10,14,9,9,11,6
E01031965,Wiltshire 007F,10,6,11,15,10,14,12,13,15,13,17,18,10,12,7,8,23,13,14,12,8,11,10,7,13,4,14,7,17,23,16,11,16,6,13,8,12,11,16,16,16,8,18,12,13,19,18,17,18,20,19,20,13,22,20,25,21,24,15,23,24,20,20,24,12,16,25,23,18,22,31,22,18,32,28,26,27,20,15,13,9,16,13,8,12,8,9,5,5,4
E01031966,Wiltshire 007G,23,26,37,42,33,33,40,49,34,43,38,42,31,42,41,39,33,48,33,19,21,20,17,34,21,29,24,25,29,35,41,31,29,47,28,38,28,33,34,51,43,47,41,31,35,35,36,46,51,49,39,50,42,43,34,49,48,33,24,38,31,28,22,28,18,25,22,20,27,22,17,20,32,29,26,23,22,17,24,22,23,15,10,22,18,8,10,18,7,12
E01031967,Wiltshire 006C,17,19,22,22,35,22,28,28,26,26,26,24,20,25,19,12,22,29,25,14,12,25,23,29,30,28,36,21,23,20,15,21,24,33,43,37,25,21,28,27,30,27,29,23,22,33,29,25,38,40,18,38,39,33,35,48,40,25,27,30,33,29,27,25,21,24,21,20,29,13,11,23,13,17,21,14,15,17,17,16,10,19,20,16,7,21,15,8,9,14
E01031968,Wiltshire 007H,11,9,8,9,12,18,20,19,19,15,18,17,22,26,16,11,22,17,13,10,7,12,15,19,8,13,27,12,19,14,13,21,17,15,9,17,16,14,17,16,15,31,22,17,11,36,29,22,28,28,32,22,28,27,25,30,25,29,28,21,28,29,23,26,29,21,30,26,28,27,13,31,28,24,34,26,31,20,15,12,9,7,8,5,14,7,8,2,7,3
E01031969,Wiltshire 006D,17,11,11,18,9,16,13,7,17,15,10,13,17,18,8,17,9,11,10,7,9,11,9,9,7,17,12,16,13,15,22,16,13,23,28,15,22,11,21,14,10,7,14,14,11,21,17,14,18,24,22,19,24,31,21,23,32,31,35,32,22,24,17,18,30,21,23,19,24,8,13,23,12,17,21,17,16,9,15,11,7,6,6,5,5,2,0,0,1,0
E01031970,Wiltshire 060A,15,11,3,10,16,21,23,17,18,29,16,20,13,17,20,13,10,14,16,10,2,14,15,9,14,20,8,7,19,8,12,24,24,14,18,11,10,11,16,17,16,21,22,28,18,20,21,15,27,26,25,20,25,24,22,24,24,24,30,23,38,21,23,22,30,22,27,18,23,32,22,26,24,24,28,16,21,24,27,16,15,17,16,12,6,9,5,5,6,3
E01031971,Wiltshire 060B,12,8,16,8,4,13,7,9,9,12,7,21,13,22,10,18,7,24,15,8,9,9,12,11,13,9,15,14,11,14,22,19,16,8,15,10,18,15,11,8,8,14,14,10,10,11,16,20,18,19,17,11,25,13,22,14,29,27,19,16,21,25,16,17,22,14,9,7,15,9,11,21,16,21,17,10,11,8,7,13,4,10,4,9,6,6,5,7,5,4
E01031972,Wiltshire 060C,7,7,3,13,9,16,10,15,19,20,16,19,25,23,17,23,22,21,13,14,10,11,5,15,9,4,10,8,5,12,7,8,11,7,8,14,18,15,13,15,13,12,11,19,24,17,21,19,28,22,23,24,25,34,27,24,27,25,28,33,24,31,31,20,22,18,30,21,24,25,33,24,27,22,19,21,23,20,11,17,8,12,17,8,10,8,6,8,4,9
E01031973,Wiltshire 062A,10,7,8,8,14,14,13,12,26,20,12,16,30,19,32,27,31,37,19,11,14,14,23,15,13,16,12,10,11,5,6,2,6,6,8,15,13,10,13,17,15,18,20,18,15,26,28,25,28,38,32,25,33,44,21,29,33,36,42,40,35,34,37,27,26,31,16,24,23,23,25,29,29,56,31,24,28,15,14,8,14,19,14,10,14,10,9,10,8,11
E01031974,Wiltshire 048A,9,8,5,6,6,12,8,8,11,19,20,12,12,10,8,20,10,6,15,7,4,5,15,20,5,14,8,19,11,8,3,12,11,9,9,8,13,9,7,10,10,9,17,13,6,15,14,12,22,16,19,20,23,18,21,21,20,28,17,25,20,25,33,13,20,16,23,15,14,21,18,15,19,20,32,23,15,16,17,10,28,23,24,12,26,10,12,6,3,10
E01031975,Wiltshire 048B,7,9,10,10,11,14,14,11,16,16,15,11,29,11,21,17,19,14,16,15,10,14,19,18,13,12,15,15,18,4,6,12,3,8,11,11,17,11,13,15,15,14,11,23,20,19,16,17,17,13,15,12,23,9,13,24,19,11,12,21,13,14,21,19,10,13,21,12,16,18,14,12,14,20,10,15,16,13,17,7,11,12,11,12,6,4,0,4,2,7
E01031976,Wiltshire 048C,40,35,38,40,45,48,52,46,53,48,43,50,35,48,29,31,36,29,34,18,20,19,23,25,22,30,27,32,32,50,35,52,42,51,35,50,44,44,51,44,41,50,43,41,31,34,33,47,39,32,40,30,30,33,24,26,27,27,18,29,20,12,19,17,12,8,11,12,6,8,8,12,7,7,6,3,10,6,3,2,4,3,1,2,3,2,3,0,0,0
E01031978,Wiltshire 048E,15,11,16,19,21,18,19,27,19,15,25,23,25,12,23,20,20,18,15,12,19,15,22,24,22,24,16,22,16,19,18,24,23,26,22,20,24,33,23,22,18,24,24,21,22,25,25,18,18,16,28,25,29,28,25,25,33,22,21,25,26,18,24,25,19,14,15,16,21,9,16,15,14,8,18,6,18,10,8,2,4,4,5,7,3,1,1,1,0,5
E01031979,Wiltshire 048F,12,15,14,13,11,16,16,14,22,19,17,21,13,14,16,19,18,20,18,20,15,11,34,24,25,18,23,20,14,23,16,21,22,28,21,16,27,21,20,27,22,23,19,20,17,17,27,18,28,25,34,28,24,32,39,30,20,38,28,44,31,24,38,33,37,33,28,36,19,21,29,23,18,32,27,18,19,17,26,18,18,21,27,17,20,14,15,12,13,18
E01031980,Wiltshire 052A,61,44,56,61,58,56,33,55,43,57,55,40,36,34,26,31,23,30,26,21,30,16,32,35,41,50,48,49,52,61,58,55,68,58,48,48,50,46,50,46,40,29,34,33,30,29,30,22,26,34,29,21,37,32,33,26,21,22,32,23,25,15,21,20,17,14,13,16,13,14,8,18,16,12,6,15,10,6,14,10,4,6,1,5,3,0,3,2,1,1
E01031981,Wiltshire 052B,24,24,21,13,21,18,27,17,27,26,19,21,33,26,36,22,13,27,23,19,15,24,21,23,20,16,21,20,23,21,28,18,8,14,15,24,17,22,21,25,23,24,22,18,17,20,16,18,24,14,23,15,20,26,30,29,21,21,19,14,24,12,13,16,17,19,10,15,15,8,19,13,16,12,11,7,17,10,3,6,7,5,6,9,5,3,2,0,4,1
E01031982,Wiltshire 052C,14,11,12,15,16,15,22,14,14,21,15,15,23,12,14,18,22,8,15,11,16,11,14,13,18,13,19,14,16,12,15,20,18,23,19,24,9,17,19,17,21,16,24,18,11,15,23,12,13,15,19,18,21,23,22,22,21,28,21,21,25,23,13,19,17,18,20,18,20,19,12,15,19,15,19,4,9,12,6,11,7,10,11,8,10,8,9,4,3,4
E01031983,Wiltshire 052D,23,34,35,33,30,34,38,25,34,35,35,26,32,32,27,23,27,19,27,14,23,23,18,21,20,15,24,31,24,16,21,24,29,29,34,42,29,25,36,30,34,30,30,28,22,18,27,33,25,24,22,29,25,26,33,28,19,32,27,21,24,16,16,19,12,11,22,14,12,16,15,10,10,13,14,7,15,11,5,7,12,5,5,3,3,4,0,2,1,1
E01031984,Wiltshire 051A,31,28,33,34,48,59,65,39,47,52,34,51,54,48,55,43,38,45,27,19,16,21,24,25,24,25,24,24,30,25,38,35,37,43,38,47,38,67,43,44,47,44,41,55,34,39,42,44,44,49,39,45,29,45,35,31,35,43,49,35,24,29,30,24,28,18,26,23,25,13,18,21,15,23,29,10,23,11,12,11,10,11,4,3,3,4,5,8,3,0
E01031985,Wiltshire 051B,17,15,17,14,17,16,11,12,27,13,25,23,22,14,19,18,12,9,11,7,6,6,23,19,18,12,13,17,15,13,15,14,19,20,13,17,13,18,12,22,21,18,14,21,18,17,14,20,15,18,17,20,13,22,26,27,30,20,21,13,14,13,17,9,13,12,14,10,9,9,6,7,16,13,16,7,6,11,7,12,6,10,7,12,7,12,6,7,6,5
E01031986,Wiltshire 051C,6,16,10,13,9,11,10,20,16,10,8,9,17,14,11,12,20,10,11,10,11,10,14,17,17,13,11,20,16,6,10,19,15,14,17,12,15,14,17,11,20,13,14,11,20,17,12,20,24,23,15,18,10,19,26,20,15,21,15,17,12,14,14,11,11,15,14,16,11,10,19,18,12,12,14,12,15,8,12,7,10,10,7,15,9,9,8,9,5,7
E01031988,Wiltshire 045B,78,65,82,63,74,70,53,60,45,57,39,47,31,27,15,23,15,21,35,26,31,64,48,55,67,85,87,89,94,108,83,78,87,83,91,96,57,87,68,56,47,50,22,22,21,19,18,11,14,13,8,6,6,6,2,4,8,10,8,1,3,2,3,4,2,1,2,2,0,2,1,2,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
E01031989,Wiltshire 046A,32,61,34,52,42,42,47,43,31,49,36,36,23,19,21,22,15,12,22,11,10,11,13,24,26,32,30,31,39,45,41,49,47,45,53,34,48,30,46,39,22,22,40,15,23,26,16,18,21,26,24,29,12,14,18,14,14,28,20,26,18,12,19,10,16,12,16,16,12,16,13,15,17,16,13,16,8,10,14,14,7,5,8,6,7,4,5,4,5,5
E01031990,Wiltshire 054A,11,12,10,13,9,20,20,28,21,32,21,26,24,25,26,12,18,18,11,12,11,20,20,22,18,16,10,12,11,11,10,12,15,12,16,5,14,27,19,19,15,22,18,17,17,23,18,32,27,29,35,28,33,27,32,38,38,39,40,34,39,23,45,34,31,35,24,26,27,28,23,29,32,27,35,20,24,29,29,16,16,15,23,15,13,12,9,11,4,9
E01031991,Wiltshire 061A,11,16,15,17,16,16,15,18,25,28,33,47,40,30,19,13,8,24,17,7,7,10,12,11,11,16,13,13,13,12,11,16,10,10,14,10,13,17,24,15,17,21,19,18,23,19,31,19,38,27,36,30,39,26,36,48,35,35,41,30,33,24,37,36,33,30,29,38,28,26,29,33,29,38,32,22,31,18,22,21,23,16,15,11,10,15,9,10,12,5
E01031992,Wiltshire 062B,4,11,9,12,8,11,14,6,15,23,11,11,20,17,13,11,15,14,15,9,12,12,8,9,7,12,10,14,5,4,10,10,8,9,13,6,8,9,13,12,17,11,23,12,16,8,15,19,22,20,26,27,22,19,25,27,26,19,26,25,24,30,21,29,28,26,31,26,22,29,26,24,23,26,30,23,23,22,11,13,15,17,13,10,8,15,10,10,7,6
E01031993,Wiltshire 062C,6,6,14,11,9,17,18,19,16,12,18,19,16,17,14,16,12,15,12,6,10,5,13,16,9,15,1,7,6,7,9,19,17,25,18,22,15,15,16,7,20,21,17,16,21,15,13,23,13,15,16,25,16,34,18,31,23,23,18,11,17,20,10,20,18,27,17,26,22,14,21,10,19,22,17,19,16,28,18,25,12,17,10,11,8,15,10,7,6,6
E01031994,Wiltshire 062D,9,12,17,14,14,17,19,12,5,20,16,16,15,10,28,11,14,12,8,8,8,10,16,12,8,9,8,14,9,16,5,18,10,15,9,16,12,10,17,11,16,15,10,5,15,16,14,12,11,14,19,18,14,21,27,17,18,14,23,23,18,23,27,24,22,17,18,20,17,22,16,7,15,12,23,7,23,17,17,10,10,11,8,10,15,12,11,7,9,8
E01031995,Wiltshire 062E,15,15,28,22,18,21,21,24,21,19,23,20,17,20,20,14,19,20,13,9,13,11,10,19,13,24,17,13,19,22,19,22,12,33,24,19,19,17,16,18,19,15,32,25,20,19,27,27,30,20,32,24,30,27,31,23,29,39,29,26,23,31,23,28,23,16,22,22,29,21,28,24,29,30,33,18,15,13,18,16,9,12,17,15,11,9,7,8,7,9
E01031996,Wiltshire 046B,9,11,8,11,15,17,13,18,24,14,24,22,19,14,19,17,18,21,21,16,14,10,10,17,8,6,23,12,23,18,20,22,17,16,17,16,21,16,13,14,22,28,15,17,12,15,26,23,13,14,16,16,13,20,15,25,27,20,21,25,19,19,34,26,23,15,15,16,15,22,11,14,12,13,15,10,9,12,11,13,11,10,6,7,9,4,6,5,5,2
E01031997,Wiltshire 046C,15,11,14,13,12,11,10,13,9,14,10,16,8,19,9,11,9,12,10,9,11,15,21,19,16,15,12,16,12,15,9,15,12,15,17,12,19,18,20,15,10,8,13,7,21,17,16,23,19,20,23,29,26,22,21,23,21,22,27,27,32,25,16,21,25,19,27,15,15,22,19,20,20,13,14,9,5,15,5,10,7,8,9,7,5,6,6,1,3,5
E01031999,Wiltshire 046D,30,40,39,39,36,42,30,41,38,38,38,29,35,21,26,18,22,13,18,16,15,21,27,26,28,17,29,33,32,27,45,38,42,45,41,52,47,41,34,43,26,39,33,17,18,23,27,33,23,30,27,25,28,22,32,31,27,22,27,23,33,22,24,18,29,20,20,28,34,26,29,29,29,27,28,23,20,20,8,13,12,11,7,6,12,9,13,7,8,2
E01032000,Wiltshire 057A,11,16,10,18,23,9,21,24,16,26,22,19,24,15,27,29,17,24,33,13,16,29,30,21,29,31,52,31,19,23,22,24,21,26,15,19,31,15,23,19,30,16,26,25,23,18,29,35,24,35,28,15,32,30,35,36,31,31,30,30,33,21,34,33,28,21,27,32,27,21,24,36,34,31,31,12,29,21,20,20,7,17,19,12,20,22,21,14,9,6
E01032001,Wiltshire 055A,13,14,7,9,11,9,15,14,18,14,20,21,18,20,12,18,14,20,11,8,13,5,13,10,12,17,8,15,14,6,15,11,18,14,24,19,16,14,24,16,16,24,24,21,15,16,18,21,20,17,21,15,33,11,34,27,27,29,26,16,30,19,33,21,30,15,21,17,15,22,7,24,16,23,24,13,20,14,16,11,5,8,8,6,3,8,7,5,5,7
E01032002,Wiltshire 055B,12,9,15,10,11,8,10,9,11,3,12,14,16,6,13,7,10,9,5,8,9,13,12,17,30,29,19,21,20,19,26,20,24,21,11,17,9,31,14,19,26,16,15,17,16,22,17,7,21,15,14,17,21,21,15,26,16,20,22,24,21,16,19,17,10,16,16,17,18,19,13,12,13,17,12,8,7,5,9,10,7,15,5,6,9,6,9,1,7,3
